Interaction ID,Interaction Type,Date Received,Date Resolved,Category,Resolution Time (Days),SLA Threshold (Days),Within SLA
2992,Chats,10/22/2021,10/22/2021,Fraud Alert,0,3,Yes
6474,Chats,5/18/2021,5/19/2021,Mobile App Issue,1,3,Yes
2516,Chats,5/27/2023,5/31/2023,General Complaint,4,3,No
5420,Chats,4/21/2023,4/22/2023,Account Question,1,3,Yes
4235,Chats,12/22/2021,12/23/2021,Open Account,1,3,Yes
8584,Chats,8/25/2023,8/28/2023,Mobile App Issue,3,3,No
6676,Chats,8/27/2022,8/29/2022,Account Question,2,3,No
8260,Chats,2/7/2022,2/8/2022,General Complaint,1,3,Yes
6273,Chats,10/31/2022,11/1/2022,Open Account,1,3,Yes
4251,Chats,2/26/2021,2/27/2021,Debit Card Issue,1,3,Yes
3513,Chats,10/1/2023,10/2/2023,Debit Card Issue,1,3,Yes
8229,Chats,6/8/2023,6/9/2023,Account Question,1,3,Yes
3857,Chats,8/17/2023,8/18/2023,Close Account,1,3,Yes
3830,Chats,7/31/2021,8/1/2021,Mobile App Issue,1,3,Yes
7944,Chats,5/18/2023,5/19/2023,Fraud Alert,1,3,Yes
3827,Chats,2/8/2023,2/10/2023,Account Question,2,3,No
3234,Chats,9/24/2023,9/25/2023,Mobile App Issue,1,3,Yes
5668,Chats,3/17/2022,3/19/2022,Debit Card Issue,2,3,No
7333,Chats,5/20/2023,5/22/2023,Account Question,2,3,No
2505,Chats,4/21/2022,4/24/2022,Mobile App Issue,3,3,No
3411,Chats,5/16/2021,5/18/2021,Fraud Alert,2,3,No
8322,Chats,7/11/2021,7/12/2021,Account Question,1,3,Yes
3089,Chats,3/16/2022,3/20/2022,Mobile App Issue,4,3,No
9733,Chats,3/7/2023,3/8/2023,General Complaint,1,3,Yes
7216,Chats,7/9/2021,7/9/2021,Open Account,0,3,Yes
5273,Chats,9/18/2022,9/20/2022,Account Question,2,3,No
5393,Chats,2/1/2022,2/2/2022,Debit Card Issue,1,3,Yes
5062,Chats,9/28/2022,10/1/2022,Debit Card Issue,3,3,No
9927,Chats,12/21/2023,12/21/2023,General Complaint,0,3,Yes
6846,Chats,7/11/2021,7/13/2021,Account Question,2,3,No
6136,Chats,6/15/2021,6/16/2021,Account Question,1,3,Yes
5442,Chats,4/26/2023,4/29/2023,Account Question,3,3,No
7082,Chats,1/15/2022,1/16/2022,General Complaint,1,3,Yes
4107,Chats,6/10/2023,6/11/2023,Mobile App Issue,1,3,Yes
4422,Chats,3/26/2023,3/27/2023,Debit Card Issue,1,3,Yes
6736,Chats,11/6/2022,11/6/2022,Open Account,0,3,Yes
2573,Chats,7/24/2023,7/28/2023,General Complaint,4,3,No
3493,Chats,6/23/2023,6/24/2023,General Complaint,1,3,Yes
2287,Chats,12/21/2022,12/24/2022,Debit Card Issue,3,3,No
7906,Chats,3/9/2023,3/10/2023,Account Question,1,3,Yes
7726,Chats,5/17/2023,5/17/2023,Open Account,0,3,Yes
2791,Chats,1/22/2022,1/23/2022,Close Account,1,3,Yes
9979,Chats,11/20/2021,11/21/2021,Account Question,1,3,Yes
9691,Chats,11/24/2021,11/25/2021,Account Question,1,3,Yes
7287,Chats,12/18/2021,12/19/2021,Close Account,1,3,Yes
9760,Chats,7/7/2021,7/7/2021,Close Account,0,3,Yes
4723,Chats,1/26/2023,1/27/2023,Account Question,1,3,Yes
2592,Chats,11/3/2023,11/5/2023,Account Question,2,3,No
2210,Chats,7/4/2022,7/4/2022,Debit Card Issue,0,3,Yes
9777,Chats,5/9/2021,5/14/2021,Mobile App Issue,5,3,No
8996,Chats,3/6/2022,3/8/2022,Open Account,2,3,No
3618,Chats,10/31/2023,11/1/2023,Mobile App Issue,1,3,Yes
5385,Chats,7/10/2022,7/12/2022,Account Question,2,3,No
4209,Chats,5/21/2021,5/22/2021,Debit Card Issue,1,3,Yes
1047,Chats,11/22/2021,11/26/2021,Mobile App Issue,4,3,No
2489,Chats,5/1/2021,5/2/2021,General Complaint,1,3,Yes
1265,Chats,5/16/2023,5/17/2023,General Complaint,1,3,Yes
1597,Chats,8/30/2022,8/31/2022,Mobile App Issue,1,3,Yes
7119,Chats,3/16/2023,3/17/2023,Fraud Alert,1,3,Yes
7505,Chats,8/22/2022,8/22/2022,Mobile App Issue,0,3,Yes
4069,Chats,2/19/2023,2/20/2023,Open Account,1,3,Yes
8438,Chats,11/7/2021,11/9/2021,General Complaint,2,3,No
5784,Chats,6/10/2022,6/11/2022,Mobile App Issue,1,3,Yes
5046,Chats,12/7/2022,12/9/2022,Account Question,2,3,No
7371,Chats,8/19/2023,8/19/2023,Close Account,0,3,Yes
5293,Chats,1/21/2023,1/22/2023,Fraud Alert,1,3,Yes
8366,Chats,11/4/2023,11/6/2023,Debit Card Issue,2,3,No
3745,Chats,12/14/2022,12/15/2022,Mobile App Issue,1,3,Yes
8850,Chats,2/21/2023,2/22/2023,Fraud Alert,1,3,Yes
3788,Chats,5/13/2022,5/16/2022,General Complaint,3,3,No
6321,Chats,2/27/2022,3/1/2022,General Complaint,2,3,No
2292,Chats,1/14/2021,1/15/2021,Account Question,1,3,Yes
4034,Chats,5/9/2022,5/10/2022,Debit Card Issue,1,3,Yes
8058,Chats,6/4/2021,6/5/2021,Mobile App Issue,1,3,Yes
4320,Chats,1/16/2022,1/17/2022,Open Account,1,3,Yes
8685,Chats,11/6/2023,11/8/2023,Mobile App Issue,2,3,No
9029,Chats,7/2/2023,7/2/2023,Fraud Alert,0,3,Yes
8863,Chats,11/5/2023,11/6/2023,Account Question,1,3,Yes
3088,Chats,6/7/2021,6/8/2021,Account Question,1,3,Yes
6322,Chats,5/11/2021,5/12/2021,Account Question,1,3,Yes
7236,Chats,8/4/2021,8/6/2021,Open Account,2,3,No
2055,Chats,7/3/2023,7/4/2023,Close Account,1,3,Yes
1819,Chats,5/19/2021,5/20/2021,General Complaint,1,3,Yes
3149,Chats,5/9/2022,5/9/2022,Debit Card Issue,0,3,Yes
7758,Chats,10/17/2022,10/19/2022,Account Question,2,3,No
3427,Chats,10/15/2023,10/18/2023,Debit Card Issue,3,3,No
1646,Chats,11/25/2022,11/27/2022,Debit Card Issue,2,3,No
9568,Chats,3/12/2021,3/13/2021,Open Account,1,3,Yes
4826,Chats,10/27/2023,10/31/2023,Debit Card Issue,4,3,No
3773,Chats,4/24/2023,4/26/2023,Open Account,2,3,No
1651,Chats,12/9/2023,12/9/2023,Debit Card Issue,0,3,Yes
8137,Chats,12/3/2021,12/4/2021,Account Question,1,3,Yes
9816,Chats,6/1/2022,6/6/2022,Fraud Alert,5,3,No
7907,Chats,5/1/2023,5/2/2023,Debit Card Issue,1,3,Yes
8034,Chats,6/14/2023,6/14/2023,Close Account,0,3,Yes
5204,Chats,6/27/2022,6/30/2022,Open Account,3,3,No
4563,Chats,8/6/2021,8/8/2021,Mobile App Issue,2,3,No
7287,Chats,3/14/2023,3/15/2023,General Complaint,1,3,Yes
9961,Chats,12/20/2023,12/22/2023,Mobile App Issue,2,3,No
9802,Chats,7/21/2022,7/23/2022,Fraud Alert,2,3,No
2080,Chats,1/21/2021,1/25/2021,Mobile App Issue,4,3,No
1878,Chats,12/6/2022,12/7/2022,General Complaint,1,3,Yes
3081,Chats,6/12/2023,6/13/2023,Debit Card Issue,1,3,Yes
3395,Chats,2/3/2022,2/4/2022,Mobile App Issue,1,3,Yes
1860,Chats,6/23/2022,6/26/2022,Open Account,3,3,No
6007,Chats,12/11/2023,12/12/2023,Fraud Alert,1,3,Yes
7327,Chats,6/26/2021,6/28/2021,Mobile App Issue,2,3,No
1626,Chats,7/30/2021,7/31/2021,Debit Card Issue,1,3,Yes
5057,Chats,10/4/2021,10/5/2021,Account Question,1,3,Yes
6680,Chats,12/29/2022,12/30/2022,Open Account,1,3,Yes
1128,Chats,4/24/2022,4/24/2022,Mobile App Issue,0,3,Yes
7415,Chats,3/12/2023,3/12/2023,Debit Card Issue,0,3,Yes
1126,Chats,11/18/2023,11/20/2023,Open Account,2,3,No
6023,Chats,6/16/2022,6/18/2022,Open Account,2,3,No
7073,Chats,3/16/2022,3/20/2022,Close Account,4,3,No
9616,Chats,2/19/2022,2/20/2022,General Complaint,1,3,Yes
9029,Chats,9/28/2021,9/29/2021,Fraud Alert,1,3,Yes
5552,Chats,8/29/2022,8/29/2022,Debit Card Issue,0,3,Yes
6988,Chats,10/10/2023,10/11/2023,Open Account,1,3,Yes
2303,Chats,6/3/2022,6/4/2022,Account Question,1,3,Yes
7748,Chats,2/15/2023,2/15/2023,Close Account,0,3,Yes
5231,Chats,7/24/2022,7/28/2022,Debit Card Issue,4,3,No
5320,Chats,9/23/2021,9/27/2021,General Complaint,4,3,No
6167,Chats,11/30/2023,12/2/2023,Mobile App Issue,2,3,No
1914,Chats,11/1/2022,11/6/2022,Mobile App Issue,5,3,No
5643,Chats,8/17/2022,8/18/2022,Account Question,1,3,Yes
4032,Chats,7/3/2021,7/4/2021,Debit Card Issue,1,3,Yes
8210,Chats,11/15/2022,11/16/2022,Account Question,1,3,Yes
3209,Chats,12/23/2023,12/24/2023,Fraud Alert,1,3,Yes
7119,Chats,8/7/2022,8/9/2022,Fraud Alert,2,3,No
7189,Chats,7/21/2022,7/24/2022,Open Account,3,3,No
7782,Chats,10/26/2022,10/27/2022,Open Account,1,3,Yes
5178,Chats,4/11/2021,4/11/2021,Fraud Alert,0,3,Yes
7106,Chats,7/20/2022,7/22/2022,Account Question,2,3,No
9837,Chats,7/3/2021,7/7/2021,Debit Card Issue,4,3,No
8632,Chats,9/14/2023,9/15/2023,Mobile App Issue,1,3,Yes
3163,Chats,3/26/2023,3/28/2023,Mobile App Issue,2,3,No
4153,Chats,3/29/2021,3/30/2021,Open Account,1,3,Yes
9286,Chats,4/9/2021,4/10/2021,Open Account,1,3,Yes
7588,Chats,9/15/2023,9/17/2023,Account Question,2,3,No
6883,Chats,11/2/2023,11/2/2023,Account Question,0,3,Yes
3441,Chats,11/11/2022,11/12/2022,Debit Card Issue,1,3,Yes
3911,Chats,4/14/2022,4/16/2022,Account Question,2,3,No
3480,Chats,9/12/2023,9/13/2023,Debit Card Issue,1,3,Yes
2331,Chats,1/20/2022,1/21/2022,Close Account,1,3,Yes
5521,Chats,11/2/2022,11/4/2022,Account Question,2,3,No
4403,Chats,8/1/2021,8/3/2021,Fraud Alert,2,3,No
9309,Chats,12/2/2021,12/2/2021,Close Account,0,3,Yes
7081,Chats,8/17/2021,8/19/2021,Open Account,2,3,No
7871,Chats,10/20/2021,10/20/2021,General Complaint,0,3,Yes
5722,Chats,12/18/2021,12/20/2021,Account Question,2,3,No
3488,Chats,12/27/2023,12/27/2023,Mobile App Issue,0,3,Yes
1506,Chats,5/23/2021,5/28/2021,Open Account,5,3,No
9295,Chats,8/16/2021,8/16/2021,Open Account,0,3,Yes
1735,Chats,6/5/2022,6/6/2022,General Complaint,1,3,Yes
8004,Chats,9/19/2022,9/20/2022,Account Question,1,3,Yes
5040,Chats,1/6/2023,1/6/2023,Open Account,0,3,Yes
4676,Chats,11/11/2023,11/12/2023,Open Account,1,3,Yes
4399,Chats,7/27/2021,7/29/2021,Debit Card Issue,2,3,No
9932,Chats,10/16/2022,10/17/2022,Mobile App Issue,1,3,Yes
3624,Chats,7/30/2022,8/1/2022,Fraud Alert,2,3,No
5654,Chats,8/16/2022,8/19/2022,Mobile App Issue,3,3,No
8736,Chats,3/6/2021,3/7/2021,Close Account,1,3,Yes
1353,Chats,3/7/2022,3/10/2022,Open Account,3,3,No
8108,Chats,9/6/2022,9/7/2022,Mobile App Issue,1,3,Yes
9788,Chats,3/30/2022,3/30/2022,Mobile App Issue,0,3,Yes
4642,Chats,11/14/2022,11/15/2022,Debit Card Issue,1,3,Yes
4167,Chats,9/1/2022,9/1/2022,Close Account,0,3,Yes
8979,Chats,10/19/2022,10/23/2022,Debit Card Issue,4,3,No
2641,Chats,7/18/2021,7/19/2021,Fraud Alert,1,3,Yes
6557,Chats,2/28/2023,3/1/2023,Account Question,1,3,Yes
5148,Chats,9/18/2022,9/20/2022,Open Account,2,3,No
1465,Chats,1/4/2021,1/5/2021,Mobile App Issue,1,3,Yes
9005,Chats,8/4/2023,8/6/2023,Mobile App Issue,2,3,No
3295,Chats,11/6/2021,11/6/2021,Close Account,0,3,Yes
9250,Chats,10/9/2021,10/10/2021,Debit Card Issue,1,3,Yes
2715,Chats,2/4/2021,2/6/2021,Mobile App Issue,2,3,No
7659,Chats,7/21/2021,7/22/2021,Account Question,1,3,Yes
4772,Chats,9/9/2023,9/12/2023,General Complaint,3,3,No
4548,Chats,4/16/2021,4/17/2021,Account Question,1,3,Yes
6732,Chats,1/26/2023,1/27/2023,Close Account,1,3,Yes
9257,Chats,4/3/2021,4/4/2021,Open Account,1,3,Yes
8135,Chats,12/11/2021,12/12/2021,Mobile App Issue,1,3,Yes
1275,Chats,10/18/2022,10/18/2022,Mobile App Issue,0,3,Yes
4022,Chats,6/29/2021,6/30/2021,Close Account,1,3,Yes
6447,Chats,12/29/2023,12/30/2023,General Complaint,1,3,Yes
3516,Chats,11/13/2022,11/14/2022,General Complaint,1,3,Yes
4630,Chats,9/18/2022,9/23/2022,General Complaint,5,3,No
7211,Chats,7/1/2022,7/6/2022,Debit Card Issue,5,3,No
5479,Chats,7/29/2021,7/30/2021,Mobile App Issue,1,3,Yes
1384,Chats,6/3/2022,6/4/2022,Account Question,1,3,Yes
2756,Chats,10/13/2022,10/14/2022,General Complaint,1,3,Yes
6144,Chats,11/23/2021,11/24/2021,Account Question,1,3,Yes
4622,Chats,7/3/2023,7/4/2023,General Complaint,1,3,Yes
5974,Chats,6/4/2021,6/6/2021,Account Question,2,3,No
2795,Chats,8/1/2022,8/2/2022,General Complaint,1,3,Yes
6572,Chats,7/3/2021,7/4/2021,Debit Card Issue,1,3,Yes
2326,Chats,10/20/2023,10/21/2023,Debit Card Issue,1,3,Yes
6386,Chats,9/8/2022,9/9/2022,General Complaint,1,3,Yes
8557,Chats,12/12/2023,12/14/2023,Debit Card Issue,2,3,No
3017,Chats,3/7/2022,3/7/2022,Debit Card Issue,0,3,Yes
6919,Chats,4/19/2021,4/20/2021,General Complaint,1,3,Yes
4914,Chats,2/14/2021,2/15/2021,Debit Card Issue,1,3,Yes
4632,Chats,9/10/2022,9/12/2022,Debit Card Issue,2,3,No
4208,Chats,9/25/2021,9/29/2021,Fraud Alert,4,3,No
1519,Chats,10/18/2022,10/19/2022,General Complaint,1,3,Yes
2171,Chats,12/25/2023,12/29/2023,Fraud Alert,4,3,No
4106,Chats,9/25/2021,9/26/2021,General Complaint,1,3,Yes
6622,Chats,4/24/2022,4/25/2022,Fraud Alert,1,3,Yes
2392,Chats,8/7/2022,8/8/2022,Open Account,1,3,Yes
5572,Chats,7/3/2021,7/3/2021,Fraud Alert,0,3,Yes
4319,Chats,5/28/2022,6/2/2022,Close Account,5,3,No
4114,Chats,10/1/2021,10/3/2021,Open Account,2,3,No
3794,Chats,7/12/2022,7/14/2022,Mobile App Issue,2,3,No
4446,Chats,2/16/2022,2/17/2022,Account Question,1,3,Yes
5216,Chats,3/14/2023,3/14/2023,Debit Card Issue,0,3,Yes
7941,Chats,9/7/2021,9/8/2021,Mobile App Issue,1,3,Yes
1677,Chats,9/26/2021,9/28/2021,Open Account,2,3,No
1415,Chats,3/9/2021,3/9/2021,Mobile App Issue,0,3,Yes
6520,Chats,1/5/2021,1/8/2021,General Complaint,3,3,No
2697,Chats,9/30/2021,10/1/2021,Close Account,1,3,Yes
6362,Chats,7/21/2023,7/22/2023,Debit Card Issue,1,3,Yes
3830,Chats,8/27/2022,8/30/2022,Mobile App Issue,3,3,No
2382,Chats,12/14/2021,12/18/2021,Open Account,4,3,No
1520,Chats,3/31/2023,3/31/2023,General Complaint,0,3,Yes
3820,Chats,9/23/2021,9/24/2021,Debit Card Issue,1,3,Yes
8731,Chats,9/14/2022,9/15/2022,Mobile App Issue,1,3,Yes
8910,Chats,2/14/2021,2/15/2021,Open Account,1,3,Yes
1542,Chats,4/23/2022,4/23/2022,Debit Card Issue,0,3,Yes
1270,Chats,2/17/2021,2/17/2021,Account Question,0,3,Yes
9560,Chats,6/2/2021,6/5/2021,Close Account,3,3,No
9649,Chats,9/19/2022,9/20/2022,General Complaint,1,3,Yes
7311,Chats,10/1/2023,10/2/2023,General Complaint,1,3,Yes
2303,Chats,8/1/2021,8/3/2021,Open Account,2,3,No
6924,Chats,8/14/2023,8/15/2023,Account Question,1,3,Yes
6759,Chats,1/14/2022,1/15/2022,Account Question,1,3,Yes
6350,Chats,3/4/2021,3/5/2021,Close Account,1,3,Yes
2432,Chats,7/1/2022,7/2/2022,General Complaint,1,3,Yes
9553,Chats,1/30/2021,1/30/2021,General Complaint,0,3,Yes
7788,Chats,2/11/2022,2/12/2022,Debit Card Issue,1,3,Yes
2931,Chats,6/27/2021,7/1/2021,Account Question,4,3,No
5232,Chats,8/2/2021,8/3/2021,Debit Card Issue,1,3,Yes
2695,Chats,8/19/2021,8/20/2021,General Complaint,1,3,Yes
2427,Chats,8/31/2023,9/3/2023,Open Account,3,3,No
8910,Chats,1/7/2023,1/8/2023,Close Account,1,3,Yes
1650,Chats,6/3/2023,6/5/2023,Debit Card Issue,2,3,No
3082,Chats,5/18/2023,5/19/2023,Fraud Alert,1,3,Yes
6608,Chats,12/15/2023,12/17/2023,General Complaint,2,3,No
1310,Chats,3/20/2022,3/22/2022,Mobile App Issue,2,3,No
6671,Chats,12/2/2022,12/3/2022,Close Account,1,3,Yes
1790,Chats,1/11/2021,1/12/2021,Debit Card Issue,1,3,Yes
5638,Chats,9/11/2023,9/12/2023,Open Account,1,3,Yes
2436,Chats,3/9/2023,3/10/2023,Close Account,1,3,Yes
9004,Chats,6/12/2021,6/13/2021,Close Account,1,3,Yes
5758,Chats,4/19/2021,4/19/2021,General Complaint,0,3,Yes
9241,Chats,11/7/2023,11/8/2023,Fraud Alert,1,3,Yes
5457,Chats,7/1/2023,7/4/2023,Fraud Alert,3,3,No
5841,Chats,8/3/2023,8/4/2023,Open Account,1,3,Yes
8978,Chats,1/31/2021,2/1/2021,General Complaint,1,3,Yes
3626,Chats,3/10/2023,3/11/2023,Account Question,1,3,Yes
8202,Chats,4/27/2023,4/28/2023,Account Question,1,3,Yes
7352,Chats,1/11/2022,1/12/2022,Fraud Alert,1,3,Yes
9581,Chats,4/24/2023,4/27/2023,Close Account,3,3,No
7312,Chats,7/24/2023,7/25/2023,Mobile App Issue,1,3,Yes
8452,Chats,10/7/2022,10/8/2022,Fraud Alert,1,3,Yes
9959,Chats,6/3/2021,6/6/2021,Fraud Alert,3,3,No
6674,Chats,1/13/2022,1/15/2022,Debit Card Issue,2,3,No
7382,Chats,3/2/2023,3/3/2023,General Complaint,1,3,Yes
8539,Chats,10/5/2021,10/6/2021,Close Account,1,3,Yes
1223,Chats,9/10/2023,9/11/2023,General Complaint,1,3,Yes
6790,Chats,10/8/2023,10/11/2023,General Complaint,3,3,No
5220,Chats,3/6/2022,3/7/2022,Mobile App Issue,1,3,Yes
8939,Chats,1/20/2021,1/21/2021,Mobile App Issue,1,3,Yes
6757,Chats,4/13/2023,4/16/2023,Account Question,3,3,No
7463,Chats,5/9/2022,5/10/2022,Mobile App Issue,1,3,Yes
3528,Chats,1/15/2022,1/16/2022,Close Account,1,3,Yes
1779,Chats,2/26/2022,2/27/2022,Open Account,1,3,Yes
8448,Chats,1/25/2021,1/27/2021,Close Account,2,3,No
9402,Chats,2/13/2023,2/18/2023,Account Question,5,3,No
2755,Chats,5/30/2022,6/1/2022,Account Question,2,3,No
2959,Chats,4/6/2023,4/7/2023,Debit Card Issue,1,3,Yes
5108,Chats,12/20/2022,12/22/2022,Account Question,2,3,No
6927,Chats,3/9/2021,3/10/2021,Open Account,1,3,Yes
1355,Chats,3/27/2021,3/28/2021,Account Question,1,3,Yes
5155,Chats,7/15/2021,7/16/2021,Open Account,1,3,Yes
3655,Chats,9/5/2021,9/10/2021,Mobile App Issue,5,3,No
5210,Chats,2/27/2023,2/27/2023,Close Account,0,3,Yes
6292,Chats,5/14/2023,5/15/2023,Account Question,1,3,Yes
6176,Chats,12/9/2023,12/10/2023,Mobile App Issue,1,3,Yes
5903,Chats,5/29/2023,5/30/2023,Open Account,1,3,Yes
4616,Chats,2/25/2023,2/26/2023,Debit Card Issue,1,3,Yes
7171,Chats,1/1/2022,1/2/2022,Account Question,1,3,Yes
5283,Chats,1/15/2021,1/17/2021,Open Account,2,3,No
4084,Chats,3/9/2022,3/10/2022,Open Account,1,3,Yes
5406,Chats,3/22/2021,3/23/2021,Open Account,1,3,Yes
6960,Chats,1/27/2022,1/28/2022,Close Account,1,3,Yes
4685,Chats,6/6/2021,6/9/2021,Close Account,3,3,No
8437,Chats,9/29/2023,9/30/2023,Debit Card Issue,1,3,Yes
8455,Chats,2/1/2022,2/5/2022,Close Account,4,3,No
6245,Chats,2/23/2022,2/25/2022,Debit Card Issue,2,3,No
3484,Chats,1/1/2022,1/2/2022,Fraud Alert,1,3,Yes
9346,Chats,5/23/2022,5/24/2022,Close Account,1,3,Yes
7775,Chats,5/1/2022,5/1/2022,General Complaint,0,3,Yes
9544,Chats,9/10/2022,9/12/2022,Debit Card Issue,2,3,No
1334,Chats,12/16/2021,12/17/2021,Close Account,1,3,Yes
7494,Chats,9/1/2021,9/2/2021,Mobile App Issue,1,3,Yes
6240,Chats,11/24/2022,11/25/2022,General Complaint,1,3,Yes
7370,Chats,4/9/2022,4/9/2022,Open Account,0,3,Yes
2579,Chats,1/31/2021,1/31/2021,Fraud Alert,0,3,Yes
5590,Chats,2/10/2023,2/11/2023,Fraud Alert,1,3,Yes
8793,Chats,5/14/2022,5/16/2022,Fraud Alert,2,3,No
4084,Chats,1/6/2021,1/10/2021,General Complaint,4,3,No
3764,Chats,9/12/2022,9/13/2022,Open Account,1,3,Yes
9725,Chats,3/29/2022,3/30/2022,Mobile App Issue,1,3,Yes
8486,Chats,6/17/2022,6/17/2022,Open Account,0,3,Yes
2998,Chats,4/8/2021,4/9/2021,General Complaint,1,3,Yes
4664,Chats,8/17/2022,8/18/2022,Debit Card Issue,1,3,Yes
5621,Chats,12/31/2022,1/1/2023,Fraud Alert,1,3,Yes
7715,Chats,11/30/2022,11/30/2022,Fraud Alert,0,3,Yes
7935,Chats,5/15/2023,5/17/2023,Account Question,2,3,No
4375,Chats,7/29/2023,7/30/2023,Fraud Alert,1,3,Yes
3407,Chats,5/13/2021,5/14/2021,Debit Card Issue,1,3,Yes
8408,Chats,2/3/2022,2/3/2022,Debit Card Issue,0,3,Yes
6667,Chats,10/13/2022,10/14/2022,Close Account,1,3,Yes
2278,Chats,6/15/2022,6/16/2022,Open Account,1,3,Yes
1934,Chats,7/27/2021,7/28/2021,Fraud Alert,1,3,Yes
1642,Chats,8/25/2021,8/28/2021,Mobile App Issue,3,3,No
6263,Chats,6/29/2021,7/1/2021,Account Question,2,3,No
7462,Chats,2/22/2023,2/23/2023,Mobile App Issue,1,3,Yes
9153,Chats,9/13/2021,9/14/2021,Debit Card Issue,1,3,Yes
3590,Chats,6/18/2022,6/19/2022,Close Account,1,3,Yes
5653,Chats,5/24/2021,5/25/2021,Open Account,1,3,Yes
1601,Chats,4/1/2021,4/3/2021,Close Account,2,3,No
8339,Chats,9/8/2023,9/8/2023,Mobile App Issue,0,3,Yes
3537,Chats,9/4/2022,9/5/2022,Account Question,1,3,Yes
3406,Chats,5/4/2023,5/5/2023,Open Account,1,3,Yes
8352,Chats,8/19/2022,8/20/2022,Close Account,1,3,Yes
1920,Chats,7/31/2022,8/2/2022,Mobile App Issue,2,3,No
1372,Chats,6/23/2022,6/25/2022,Account Question,2,3,No
8072,Chats,6/20/2022,6/21/2022,Debit Card Issue,1,3,Yes
5241,Chats,11/21/2022,11/23/2022,Open Account,2,3,No
7617,Chats,9/23/2023,9/24/2023,General Complaint,1,3,Yes
3078,Chats,6/22/2023,6/25/2023,Close Account,3,3,No
5778,Chats,12/9/2022,12/10/2022,Fraud Alert,1,3,Yes
4805,Chats,5/17/2023,5/18/2023,Open Account,1,3,Yes
3589,Chats,1/29/2021,1/30/2021,General Complaint,1,3,Yes
1210,Chats,5/25/2022,5/29/2022,Open Account,4,3,No
4645,Chats,1/27/2021,1/28/2021,Fraud Alert,1,3,Yes
4059,Chats,12/15/2022,12/16/2022,Open Account,1,3,Yes
9885,Chats,3/23/2021,3/24/2021,Account Question,1,3,Yes
7764,Chats,2/27/2021,2/28/2021,Fraud Alert,1,3,Yes
4516,Chats,4/29/2021,5/1/2021,Account Question,2,3,No
9092,Chats,5/30/2022,5/30/2022,Open Account,0,3,Yes
3620,Chats,1/5/2023,1/6/2023,Close Account,1,3,Yes
5361,Chats,7/4/2022,7/8/2022,Close Account,4,3,No
6365,Chats,10/3/2021,10/4/2021,Mobile App Issue,1,3,Yes
4481,Chats,1/3/2022,1/4/2022,Account Question,1,3,Yes
5997,Chats,6/19/2022,6/20/2022,Debit Card Issue,1,3,Yes
4450,Chats,9/6/2021,9/8/2021,General Complaint,2,3,No
6173,Chats,10/21/2023,10/22/2023,Account Question,1,3,Yes
9418,Chats,6/17/2021,6/19/2021,Close Account,2,3,No
9227,Chats,12/6/2021,12/6/2021,Account Question,0,3,Yes
5864,Chats,6/6/2022,6/10/2022,Fraud Alert,4,3,No
2417,Chats,1/20/2022,1/21/2022,General Complaint,1,3,Yes
8838,Chats,1/29/2023,2/1/2023,Debit Card Issue,3,3,No
8217,Chats,10/9/2023,10/10/2023,Close Account,1,3,Yes
8623,Chats,11/6/2021,11/8/2021,General Complaint,2,3,No
9153,Chats,9/1/2022,9/1/2022,Close Account,0,3,Yes
4014,Chats,7/2/2021,7/4/2021,Open Account,2,3,No
3382,Chats,3/9/2023,3/10/2023,Account Question,1,3,Yes
6240,Chats,4/2/2022,4/3/2022,Account Question,1,3,Yes
4628,Chats,12/31/2021,1/1/2022,General Complaint,1,3,Yes
5161,Chats,1/29/2022,1/29/2022,Open Account,0,3,Yes
2620,Chats,9/16/2021,9/17/2021,Mobile App Issue,1,3,Yes
1192,Chats,10/15/2021,10/16/2021,Close Account,1,3,Yes
6654,Chats,11/29/2021,11/30/2021,Open Account,1,3,Yes
8248,Chats,1/19/2023,1/22/2023,Account Question,3,3,No
3386,Chats,11/12/2021,11/14/2021,Account Question,2,3,No
6071,Chats,12/1/2022,12/2/2022,Fraud Alert,1,3,Yes
7209,Chats,8/31/2023,8/31/2023,Debit Card Issue,0,3,Yes
4985,Chats,10/30/2021,11/2/2021,Account Question,3,3,No
9255,Chats,4/27/2022,4/28/2022,Close Account,1,3,Yes
3842,Chats,9/23/2023,9/25/2023,Account Question,2,3,No
4134,Chats,12/29/2021,12/29/2021,General Complaint,0,3,Yes
7825,Chats,9/5/2021,9/7/2021,Account Question,2,3,No
3671,Chats,9/3/2022,9/4/2022,Close Account,1,3,Yes
2374,Chats,8/6/2022,8/8/2022,Debit Card Issue,2,3,No
1783,Chats,7/10/2023,7/11/2023,Open Account,1,3,Yes
8481,Chats,8/3/2023,8/7/2023,Fraud Alert,4,3,No
4005,Chats,12/2/2021,12/2/2021,Mobile App Issue,0,3,Yes
5199,Chats,3/28/2021,4/2/2021,Fraud Alert,5,3,No
2428,Chats,4/5/2022,4/7/2022,Debit Card Issue,2,3,No
1303,Chats,5/10/2023,5/11/2023,Open Account,1,3,Yes
8834,Chats,10/29/2022,11/1/2022,General Complaint,3,3,No
3063,Chats,11/29/2022,11/30/2022,Account Question,1,3,Yes
6374,Chats,12/5/2022,12/6/2022,Account Question,1,3,Yes
4743,Chats,7/21/2021,7/22/2021,Account Question,1,3,Yes
8566,Chats,2/27/2023,3/2/2023,Debit Card Issue,3,3,No
